743	261
924	63
1001	193
1105	282
985	146
326	4
330	243
48	193
165	175
165	261
298	193
180	63
272	177
1151	41
1069	63
725	120
392	41
782	193
282	146
1076	193
1175	193
1119	29
566	193
1145	146
81	80
1058	82
484	120
463	18
608	221
457	63
256	39
66	64
586	41
353	193
1132	261
433	28
184	120
468	45
1166	78
283	18
152	146
626	193
87	193
341	146
227	279
512	193
257	63
379	193
2	22
827	146
44	104
139	120
880	118
40	193
183	221
1028	66
228	256
1123	251
943	199
413	193
80	204
1017	146
1175	261
424	169
839	204
873	193
366	41
966	156
880	261
181	41
979	78
248	278
815	292
199	193
137	63
147	251
702	158
318	261
760	278
879	41
841	221
955	193
776	80
440	292
997	39
992	146
864	28
917	193
1147	175
818	39
109	193
852	150
485	221
673	39
1129	230
263	118
1156	41
501	146
88	177
498	41
317	146
468	193
1052	193
647	193
367	42
210	223
403	80
492	80
946	193
39	136
1113	41
789	146
926	6
1169	28
356	193
245	41
623	44
107	28
1044	146
396	261
481	261
1155	193
277	78
328	208
306	146
212	146
849	146
589	146
322	290
453	39
476	46
262	43
141	146
750	146
198	218
0	146
1141	39
1008	160
345	146
1030	146
572	257
1039	146
926	193
864	221
933	193
429	160
120	146
394	146
874	193
566	240
564	146
543	42
118	241
722	193
389	146
410	193
123	261
1131	193
339	184
1108	261
835	61
559	146
1093	221
255	78
231	243
951	193
1112	193
239	175
1177	204
96	120
626	146
585	177
1129	80
1019	166
1135	165
623	193
933	16
121	120
644	66
918	28
619	261
707	146
242	39
356	218
103	193
250	43
645	193
478	138
161	146
552	193
9	39
295	42
558	218
1056	193
720	218
602	221
567	231
483	91
254	129
944	146
86	218
1140	255
900	63
665	68
766	193
849	221
914	39
1171	146
501	134
604	16
951	146
182	193
1017	41
1068	63
640	146
245	193
435	101
759	146
1019	41
340	227
610	146
132	146
92	193
1061	41
964	193
243	261
248	193
956	251
38	82
264	63
865	80
773	41
626	12
303	269
205	146
1125	5
599	132
671	63
717	275
408	146
27	169
765	223
702	146
251	146
871	218
530	221
606	146
897	61
966	41
749	146
187	146
275	193
838	204
312	146
1129	28
757	78
200	284
1028	146
1140	6
295	193
554	129
352	41
1046	261
832	218
174	218
1131	33
589	193
63	233
253	124
891	193
366	222
1118	119
996	44
759	193
1067	193
892	146
385	158
1014	78
1091	146
698	221
602	146
1119	221
985	120
987	46
524	281
1054	63
230	193
494	78
876	28
669	193
832	146
204	193
1153	39
187	193
1158	146
725	146
252	146
455	193
539	120
772	112
529	184
624	41
486	146
791	64
688	3
344	193
343	120
954	193
305	39
848	39
597	146
1122	63
188	110
731	146
244	193
635	66
772	193
316	146
469	78
847	193
225	261
261	146
142	193
387	221
964	146
436	80
159	146
1156	193
886	39
585	146
565	146
88	162
173	152
414	39
735	146
387	261
1015	193
815	193
182	146
132	39
413	146
709	158
367	193
505	193
1128	263
318	78
8	252
793	41
79	246
3	218
54	118
867	158
6	146
375	193
471	193
896	61
740	41
16	191
1100	129
214	204
724	78
1035	261
943	146
623	221
1079	78
820	193
493	146
995	261
1112	124
584	193
361	261
517	41
620	146
269	39
989	193
273	180
208	193
1024	39
317	225
132	257
580	221
409	261
839	193
1075	118
810	39
434	193
908	118
66	255
791	278
146	204
362	230
929	41
27	153
123	80
727	193
762	146
939	193
141	3
88	144
737	63
779	8
441	39
48	146
597	41
605	132
733	110
677	218
778	112
1094	193
242	241
538	193
995	28
437	278
985	241
1118	146
1104	118
436	28
914	41
584	146
711	80
75	204
1075	78
422	4
72	112
365	146
827	193
628	193
358	124
622	201
687	5
531	76
734	284
82	169
463	146
118	193
201	52
714	59
1139	261
874	39
472	146
352	169
18	193
199	146
384	193
572	193
957	39
442	28
920	146
1070	39
439	5
981	195
295	18
415	39
41	146
185	132
125	211
408	118
446	293
707	74
449	218
49	146
608	230
171	44
140	82
991	41
1014	146
1145	193
999	193
309	80
1015	146
617	193
20	146
740	193
157	193
680	204
914	146
108	82
364	146
1038	193
764	146
849	3
604	193
808	218
52	39
7	192
574	193
671	39
378	146
158	146
917	218
740	169
379	41
83	6
1002	146
500	193
223	193
996	261
629	18
402	193
711	193
773	63
528	261
328	193
113	146
141	261
290	210
296	193
72	146
1081	146
52	146
459	193
12	193
523	193
447	223
1032	146
300	146
791	255
682	193
224	221
613	146
843	193
870	193
167	20
978	146
1102	80
827	118
22	28
216	14
1169	221
129	193
943	261
190	41
197	146
486	221
1159	208
223	261
369	146
792	172
362	80
845	175
563	218
923	193
1051	146
965	63
1027	20
23	41
393	146
380	193
847	18
653	193
1080	218
998	146
921	41
425	146
693	193
868	63
221	146
353	218
744	78
655	169
499	261
157	124
271	280
264	193
945	63
999	162
234	118
973	193
173	146
152	80
105	138
314	118
133	120
746	152
437	255
1003	41
876	146
913	61
31	261
1127	193
604	220
893	218
171	80
377	193
311	193
342	89
436	44
519	146
199	270
546	24
975	41
89	243
898	205
294	193
310	146
153	278
323	6
776	193
702	152
280	39
163	261
1108	176
205	175
277	223
55	38
1174	146
75	12
65	78
639	251
250	143
542	146
694	41
353	107
468	146
394	193
1007	63
19	146
477	73
605	193
180	41
756	193
1117	41
457	146
734	43
155	41
920	41
216	204
168	39
217	28
395	39
627	82
1023	243
1136	187
927	146
1150	41
814	193
13	28
664	74
431	184
672	41
524	146
315	177
115	221
1149	193
1119	28
709	146
113	18
451	119
942	146
70	227
975	24
1161	193
477	146
816	221
221	216
105	193
482	193
763	193
129	28
490	193
261	218
570	97
371	41
1098	290
984	193
349	175
907	28
184	146
1122	193
550	112
1121	239
1092	261
486	80
881	146
454	169
247	147
423	221
232	39
669	211
208	29
801	193
770	82
865	28
758	118
415	120
78	193
859	138
694	82
900	146
925	146
930	252
850	193
928	193
540	102
345	193
1132	175
181	146
690	283
501	18
435	146
737	231
285	146
135	193
872	42
852	204
855	175
896	221
950	204
625	68
887	218
625	221
1121	63
960	204
397	193
155	146
1124	42
1099	119
1147	193
194	193
922	120
631	146
77	204
1169	183
237	118
249	75
228	41
841	146
1140	278
818	63
888	193
1146	193
905	193
1116	80
1057	41
555	218
326	146
238	63
109	63
444	292
363	146
1097	120
904	261
748	4
1106	246
346	204
83	146
163	175
1143	146
199	80
691	78
338	80
947	124
1176	193
823	146
1048	41
258	146
636	63
777	41
205	261
473	42
404	221
839	146
121	51
534	204
483	193
762	185
193	146
293	221
891	175
982	146
1174	39
377	220
1054	146
20	80
427	193
533	261
107	277
954	195
448	146
950	5
969	193
170	146
140	143
620	218
933	146
709	266
111	261
796	146
157	146
864	146
124	193
596	193
650	146
1136	193
507	114
1170	118
209	146
417	28
748	146
567	146
741	162
843	261
995	80
662	124
560	193
143	146
482	6
1174	41
320	44
76	12
1041	204
728	193
241	193
686	28
782	146
521	63
727	243
346	162
826	46
1013	193
156	193
226	259
1132	78
1033	146
326	5
663	41
450	46
811	108
259	28
155	63
582	120
300	280
884	175
636	41
352	15
480	261
488	218
371	63
1053	60
127	193
40	28
930	78
953	2
303	41
391	193
202	61
38	193
1043	152
68	146
482	146
603	146
271	193
118	120
108	253
724	210
35	39
1007	193
139	119
693	218
553	218
1039	193
80	177
560	284
815	39
470	175
294	146
489	63
331	100
912	193
753	119
550	146
769	146
164	41
1162	146
701	221
403	146
433	261
304	193
188	261
257	146
937	261
600	69
1098	193
1051	238
762	175
107	230
255	175
736	80
1153	41
26	146
900	231
228	146
1138	146
138	261
1002	193
111	97
1029	41
635	146
402	146
22	261
445	146
299	3
981	99
115	193
975	146
207	41
929	63
176	146
653	132
1034	74
801	99
400	6
1116	261
19	82
102	271
990	193
703	80
1074	129
677	193
93	41
1040	204
299	221
722	41
762	261
720	201
701	193
865	230
353	146
1109	47
489	146
265	29
678	193
819	261
1152	25
439	204
210	268
54	175
738	193
8	193
1061	193
687	4
400	191
416	146
268	193
942	41
153	16
166	146
1107	146
377	146
1178	166
724	118
486	28
982	193
259	193
1119	44
1131	211
280	120
202	80
749	195
940	218
930	175
1134	210
552	261
554	212
713	46
1028	41
989	41
538	273
905	24
444	228
627	41
1166	118
780	52
922	39
475	193
347	193
909	28
966	146
9	119
193	43
1130	146
388	146
159	63
453	120
65	252
687	101
641	162
847	91
119	80
835	80
77	136
1029	146
878	146
115	164
414	146
782	118
765	118
556	261
813	261
580	193
637	205
1071	193
610	140
634	41
675	193
771	39
67	267
934	146
1132	70
257	119
764	158
342	120
38	146
7	269
188	146
192	193
746	146
520	146
383	91
93	39
87	261
737	41
206	67
904	146
192	146
1173	151
669	195
108	41
858	158
69	261
434	241
222	146
1047	124
690	28
808	193
47	146
71	39
1057	284
770	193
1091	193
804	207
984	80
1165	217
817	146
1019	169
410	181
596	82
316	112
1138	76
822	146
570	28
485	61
2	80
466	146
102	218
148	278
87	28
606	39
724	193
312	193
753	63
139	193
46	146
545	218
234	146
645	170
1086	28
156	29
754	221
194	174
104	44
367	146
533	217
227	261
539	119
819	118
718	146
668	41
46	5
162	261
541	261
919	193
422	193
662	232
161	80
497	193
1152	261
710	146
10	205
144	193
1109	193
407	80
342	193
508	204
728	195
946	118
72	204
1073	243
414	193
1079	118
131	218
1054	154
1078	193
40	176
169	146
638	193
1010	221
698	80
863	175
385	152
1039	78
611	140
757	261
306	46
76	112
95	78
381	241
154	39
284	193
456	41
166	193
857	171
566	39
669	146
459	146
755	80
904	80
349	193
809	42
807	218
509	114
748	204
227	11
332	193
265	193
768	78
422	139
40	261
1168	112
634	292
1162	193
582	39
418	146
627	193
812	261
147	41
1075	146
437	193
1123	41
894	266
915	41
451	146
697	193
373	146
280	193
64	261
817	175
346	133
422	5
888	46
46	193
440	39
250	284
846	91
896	146
1019	193
476	6
731	193
944	231
866	218
424	146
955	146
754	80
462	80
1065	193
415	146
625	28
1070	146
579	292
102	146
690	193
931	193
147	63
606	41
1060	82
348	175
705	146
1087	146
650	281
33	146
430	120
97	46
1099	193
398	193
632	193
953	74
343	193
571	255
371	193
899	6
537	120
154	146
623	22
333	290
816	146
563	193
882	146
177	146
155	193
674	146
670	29
400	72
93	119
76	146
757	175
509	193
647	28
315	204
815	146
378	169
517	193
143	193
745	152
985	193
435	204
860	193
31	223
701	80
248	146
668	146
399	191
866	193
983	146
187	78
335	207
814	41
43	28
931	146
822	63
442	193
71	120
396	28
704	146
67	6
1055	120
424	193
1013	227
290	78
853	165
1164	204
282	193
277	118
997	146
271	146
831	152
145	41
433	146
421	254
851	101
674	169
933	278
447	78
876	261
574	41
885	204
1138	123
875	39
337	82
93	146
149	46
461	146
608	80
1004	193
318	223
536	41
345	39
527	193
736	261
1068	41
541	11
268	41
346	146
425	193
805	193
725	39
698	61
694	43
598	82
381	63
202	193
797	78
342	146
12	11
636	39
976	132
931	118
798	263
961	118
486	261
95	118
530	261
142	144
934	39
1162	136
321	193
436	29
406	3
1	121
74	193
634	63
930	193
1115	290
198	146
1129	221
61	146
510	227
588	264
682	78
1003	193
910	63
1160	193
1096	39
655	41
448	41
692	193
467	146
69	28
540	120
434	63
197	162
877	193
160	80
1146	221
899	278
929	146
387	193
264	39
795	146
193	41
267	78
36	80
817	118
428	193
223	80
477	191
124	39
766	263
217	193
1133	102
571	64
535	146
1116	221
500	146
1026	261
52	292
683	193
957	215
991	121
370	221
1099	63
643	146
894	129
104	261
628	204
905	82
378	153
604	146
145	146
611	82
205	291
834	193
156	28
151	261
935	292
860	132
639	39
612	146
481	80
333	193
642	104
49	204
1118	63
509	146
1099	120
617	261
827	175
26	193
307	175
1059	41
97	193
231	218
426	261
15	193
807	211
486	3
805	119
792	150
675	261
840	146
596	41
1106	146
642	218
527	161
1143	261
634	23
694	66
845	282
493	261
655	146
1039	175
544	132
537	63
902	244
882	87
252	209
1049	146
689	193
491	193
609	41
660	193
616	41
694	146
834	261
870	246
329	59
1050	78
323	193
492	22
921	292
796	193
960	112
1060	41
331	101
289	120
116	97
949	160
359	146
1148	28
833	193
1069	41
310	80
1101	191
955	204
1146	261
935	193
426	146
398	146
821	175
1083	193
445	162
764	266
737	39
820	175
249	221
712	261
238	193
753	39
1065	278
358	193
929	285
1053	158
1030	243
146	116
467	41
799	112
725	41
597	82
185	138
85	146
404	80
301	62
1121	39
421	193
142	162
437	46
1035	221
116	193
945	39
665	221
175	146
582	216
533	193
1073	193
63	124
696	193
263	261
90	146
711	28
227	175
525	119
665	261
388	193
135	146
986	134
437	64
191	72
171	221
881	41
58	221
565	211
28	193
1095	41
706	41
466	28
168	121
413	80
318	146
284	146
1154	286
1077	146
909	80
312	218
262	284
12	146
229	101
13	44
360	146
196	176
888	16
1011	78
1033	162
515	63
530	28
423	80
616	193
272	204
768	175
281	146
363	221
289	146
476	255
879	120
912	41
91	41
966	193
798	146
567	193
438	265
447	193
288	146
199	176
260	165
474	193
1066	66
915	82
670	80
868	251
485	146
798	193
930	146
573	146
100	146
226	243
43	80
71	193
946	146
162	193
1119	146
996	221
554	158
160	261
1056	82
936	263
633	261
285	44
1113	120
925	193
11	39
452	63
1019	146
923	251
48	74
396	80
1137	193
87	80
572	39
736	146
885	193
121	39
1178	275
47	221
603	206
70	146
342	119
563	146
526	20
1167	146
677	146
900	193
688	261
910	41
120	193
773	193
223	28
527	41
819	146
474	68
460	151
445	177
224	193
980	193
668	193
662	193
415	196
150	146
61	20
1126	259
376	39
133	193
1023	218
475	146
941	146
153	6
218	268
160	221
152	193
309	261
648	78
1173	218
525	120
1011	146
509	112
27	41
636	146
96	41
1093	261
969	20
191	191
283	193
751	146
970	193
395	292
678	218
267	223
896	193
548	146
634	193
1039	261
1035	176
912	146
601	204
561	221
109	146
223	68
581	292
66	193
529	205
440	146
534	136
248	46
1090	162
320	28
138	193
1058	146
860	208
556	146
824	218
476	193
768	118
634	146
1081	172
215	146
952	63
237	193
158	231
219	193
222	261
283	146
258	39
723	193
903	112
1126	193
132	193
582	193
57	218
211	18
1015	221
916	146
889	255
1176	29
346	193
984	246
1160	146
753	146
474	230
598	137
788	193
875	87
522	193
688	221
1070	41
852	172
808	211
526	41
854	6
259	68
788	146
932	39
1110	63
873	146
774	177
918	22
868	120
610	41
1097	196
182	29
584	39
543	146
1068	193
958	100
41	2
269	193
485	193
83	193
1007	120
61	193
790	146
473	146
1056	41
1068	213
476	202
506	112
614	193
721	248
466	44
931	261
637	146
921	39
402	261
249	28
363	28
1127	5
855	261
979	118
248	255
217	146
1089	255
783	146
986	42
1087	211
1109	146
159	120
597	193
871	146
813	78
193	143
806	78
561	261
339	146
670	28
511	41
753	193
378	41
784	82
612	193
569	279
425	80
980	6
914	240
673	193
571	146
1066	146
796	292
430	193
549	63
47	283
1049	28
90	193
1012	193
346	177
583	193
299	261
278	41
1013	146
972	193
329	146
1010	146
798	18
400	146
877	218
450	193
70	6
13	261
545	146
1155	63
7	292
860	146
527	146
116	80
512	78
1034	193
695	146
303	63
1168	193
1005	146
377	278
92	146
130	125
927	193
1118	39
755	29
352	146
1050	210
1145	39
1007	224
887	211
5	146
1170	146
744	11
69	80
44	243
1049	80
410	221
962	146
1112	232
35	241
232	193
170	211
1165	146
18	146
1056	146
934	63
98	41
1009	146
934	292
164	193
186	41
141	193
913	221
470	261
446	78
550	204
1003	119
695	118
465	50
961	175
236	146
436	261
950	146
253	146
631	41
984	146
842	146
582	241
913	80
139	63
32	146
701	61
1024	120
707	193
1038	146
615	190
1142	146
323	278
156	80
1110	241
797	175
520	46
334	163
351	63
728	218
867	129
1093	80
1007	251
581	41
591	146
867	146
786	193
257	120
91	146
1087	195
347	228
1030	193
1039	282
480	146
161	193
596	24
361	146
952	193
513	193
644	146
307	261
112	42
190	146
498	235
1001	251
255	293
329	60
1052	210
1159	146
408	193
163	146
859	132
792	247
10	146
459	243
997	239
933	46
1079	210
376	193
941	193
298	146
1150	251
159	193
577	152
859	146
25	89
78	28
192	80
538	41
974	275
845	78
196	28
60	146
737	292
469	118
127	28
193	193
615	132
314	261
377	6
238	236
742	218
919	221
245	63
32	160
87	29
538	63
1105	193
177	193
982	218
1051	74
243	193
290	146
976	193
927	169
604	6
684	146
1140	193
907	193
1157	158
208	28
570	80
1022	193
122	193
880	223
1004	146
828	146
1008	146
466	57
897	221
716	193
695	193
213	78
856	193
715	112
420	120
7	63
835	193
504	146
369	118
836	146
1169	261
149	193
363	193
183	28
919	28
263	252
780	63
739	221
1136	146
815	63
1000	175
285	80
309	193
760	27
19	43
1051	193
526	193
1083	146
381	39
216	177
624	169
757	118
737	193
604	278
25	146
165	118
109	39
1091	42
760	146
649	41
1105	146
236	120
482	191
688	146
381	216
789	135
262	82
405	29
169	135
201	146
239	261
1011	175
78	146
38	43
605	146
841	261
612	140
721	261
429	146
688	80
952	41
843	146
1079	193
549	41
286	80
1150	146
893	104
260	218
1137	108
245	231
512	175
507	193
365	80
728	99
657	39
708	193
154	292
241	146
204	18
711	146
296	28
616	63
117	264
1045	146
42	146
982	135
354	41
1020	169
648	261
561	80
681	207
821	261
186	193
686	98
616	39
957	41
372	193
1141	286
467	63
955	172
1127	4
772	12
920	63
862	280
1071	256
1068	146
242	193
493	61
1161	146
792	146
955	247
435	4
1118	120
932	106
446	261
214	193
235	193
825	246
314	78
506	204
933	6
269	146
834	146
137	146
355	193
40	221
209	80
110	212
264	41
1045	41
465	162
818	146
1044	74
434	120
410	80
116	28
1147	146
763	290
1115	193
207	146
1144	193
996	146
939	241
1018	41
67	191
1103	78
735	193
134	87
500	169
471	223
918	261
68	63
840	193
882	39
474	221
802	195
290	193
1058	66
473	18
767	49
48	8
1009	175
766	146
262	41
369	78
1010	3
575	193
959	204
299	193
22	146
625	80
442	221
786	290
135	41
549	256
955	162
231	146
945	256
236	193
351	41
547	82
537	146
145	193
993	41
515	41
940	146
573	193
964	39
1017	169
415	193
1151	63
1177	112
470	78
988	172
1085	193
58	193
744	146
427	146
1101	6
147	193
861	146
176	118
403	22
528	146
990	41
634	39
1016	146
791	6
1075	210
123	193
293	80
551	112
316	193
296	146
44	146
335	163
745	146
958	204
504	193
529	76
923	41
883	193
855	193
609	24
830	158
590	42
760	193
396	57
153	193
404	261
760	46
551	193
1004	78
370	61
189	288
589	39
275	146
234	261
1107	193
78	80
947	232
1052	146
1067	39
133	119
556	28
292	146
1163	147
1055	251
119	28
421	82
1122	41
405	221
433	98
691	175
124	146
171	193
272	144
556	80
521	41
320	29
95	193
718	162
218	193
455	177
897	219
344	63
472	78
653	208
695	261
1153	193
409	193
937	28
1023	193
686	146
935	63
511	146
1114	193
19	41
348	78
321	218
1061	82
640	193
417	221
73	204
1089	202
483	146
730	39
493	221
1061	253
584	41
938	82
1001	146
412	146
873	221
308	193
368	146
630	146
861	206
178	29
536	241
96	39
265	261
990	39
513	146
695	210
657	292
1141	193
743	252
592	146
457	193
472	118
68	269
992	82
309	146
456	146
994	46
909	221
118	63
347	63
236	241
417	193
88	146
887	193
1024	193
1124	263
171	28
644	82
238	41
585	204
977	41
60	80
324	193
350	41
244	146
1140	64
150	63
1166	175
369	261
590	146
276	146
162	80
567	39
344	146
569	11
547	146
1138	193
424	41
974	166
180	292
1039	118
183	44
466	80
411	41
558	193
232	240
6	193
104	146
494	193
1021	245
819	78
190	63
1018	193
446	175
423	193
78	29
362	221
1141	41
809	193
1097	39
232	41
9	193
199	221
661	265
221	63
1176	261
143	41
235	264
768	261
199	261
1176	80
273	158
1048	146
922	193
1026	80
382	243
135	82
742	146
576	146
961	252
409	118
700	218
242	146
287	39
365	193
918	29
190	39
396	221
138	246
479	266
128	218
1118	193
1088	146
36	28
474	146
1033	193
176	168
647	80
691	293
214	101
648	175
610	82
499	80
104	28
922	146
144	146
104	221
516	165
345	257
881	63
1063	162
957	193
532	146
110	152
1161	61
872	18
125	218
738	218
714	146
654	146
178	221
1124	18
247	205
225	193
825	111
1144	261
51	118
1003	146
1009	78
383	193
906	193
153	46
1175	78
563	195
862	39
205	78
856	146
304	146
673	63
639	213
431	205
127	80
178	261
560	146
543	193
987	255
30	218
595	146
1125	146
771	146
1165	193
1168	114
733	261
695	78
1036	162
628	177
573	206
937	221
598	146
792	204
575	146
781	258
818	41
58	80
1068	148
915	43
907	3
908	78
539	39
369	175
595	193
452	146
1033	105
271	39
487	146
842	204
661	193
987	146
37	208
935	146
821	118
1046	193
788	74
62	218
632	146
980	72
495	80
651	162
723	146
1065	46
661	146
665	80
281	158
945	41
838	162
699	221
956	41
953	193
1131	218
742	201
196	261
587	146
484	63
858	146
303	146
59	74
994	278
530	270
315	162
403	261
762	291
711	261
173	158
1066	41
1032	28
484	41
661	218
210	118
325	191
1109	261
430	146
438	146
1064	43
317	193
397	18
777	146
463	42
342	41
8	78
413	221
112	134
854	146
638	225
1046	78
572	256
1086	193
419	193
624	193
1015	29
1025	138
585	162
366	82
948	193
510	146
1122	285
688	28
967	204
129	261
1057	43
732	152
71	251
245	292
200	143
326	101
345	41
256	120
1093	193
1104	223
206	80
358	272
512	261
393	63
1103	118
428	218
1028	82
559	82
1123	193
454	193
556	29
520	16
862	146
8	146
405	193
1092	146
1121	41
951	66
711	221
761	191
1177	146
259	230
810	193
510	73
578	221
230	146
730	41
814	146
70	72
186	43
478	146
246	162
422	204
252	206
88	204
142	204
10	193
88	193
766	42
303	39
1139	217
699	193
856	223
576	41
815	41
337	193
396	193
1007	39
407	146
323	255
293	261
471	175
1046	118
302	146
730	193
52	228
318	193
556	57
1082	193
18	204
78	221
1143	11
91	63
1096	146
532	193
1090	105
256	146
636	256
343	241
308	82
551	204
320	146
462	146
641	204
890	146
337	43
1133	120
85	152
600	193
670	146
143	63
1079	175
978	112
802	193
1076	172
1006	193
724	146
1177	193
818	193
771	193
929	251
491	53
963	41
802	211
248	64
95	175
532	264
946	291
502	204
13	146
4	41
721	175
544	146
197	204
1178	146
996	53
91	39
768	193
990	146
468	218
1037	218
472	109
682	175
643	43
409	145
314	175
1140	146
881	193
736	193
541	146
254	266
1129	193
856	175
49	193
928	191
80	146
264	146
1178	193
405	9
325	6
1102	146
75	193
861	193
845	261
608	146
1129	146
17	146
345	63
833	146
296	44
100	6
1105	175
115	261
134	39
532	41
530	146
474	80
267	146
1076	204
1029	82
747	18
671	193
499	146
544	193
575	39
385	146
508	114
606	120
1104	146
297	193
450	6
167	41
513	134
492	29
880	175
236	39
928	6
1158	218
1167	39
209	221
318	118
578	28
631	292
460	193
445	193
782	261
656	232
409	78
206	97
1079	146
270	146
1167	41
615	146
57	243
159	39
1059	193
610	193
52	41
149	278
790	132
15	120
376	239
1171	193
158	39
359	41
13	221
187	11
408	261
207	193
324	146
114	41
778	146
686	221
144	63
549	39
273	146
612	41
434	146
954	218
129	3
572	146
565	218
1006	41
522	41
607	146
692	18
259	261
225	80
814	169
1097	146
507	204
1024	63
399	227
1139	193
111	281
330	146
290	175
811	138
999	146
1052	118
313	162
559	284
1036	150
651	172
835	221
176	175
1135	193
1013	72
961	193
528	221
1104	175
623	261
589	41
516	193
207	82
713	146
764	152
774	146
331	204
17	41
856	261
100	73
691	146
427	261
74	12
1144	246
840	41
1013	6
1133	119
687	193
888	6
1035	28
444	63
135	234
1168	204
1155	120
906	169
311	80
633	118
139	39
120	41
326	48
888	146
347	41
122	146
124	215
812	78
571	46
496	194
464	193
547	284
29	193
299	80
1150	88
813	70
734	82
1042	146
813	291
201	39
